CASE ID,OPEN DATE,CLOSED DATE,STATUS,TYPE,REQUEST DESCRIPTION,LOCATION DESCRIPTION,SUPERVISOR DISTRICT,ADDRESS,POSITION
3321696,01/30/2014 11:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2250 MISSION ST,9,"2250 MISSION ST, SAN FRANCISCO, CA, 94110","(37.761016077554, -122.419350172783)"
3302941,01/24/2014 11:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2282 MISSION ST,9,"2282 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760524822081, -122.419303142291)"
3253236,01/09/2014 02:50:00 PM,01/10/2014 01:56:00 PM,Closed,Graffiti on Public Property,Twitter resident states: graffiti on #MTA parking meter at 2284 Mission Street. ,"IFO 2284 Mission St, near 19th St, west side",9,"2284 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760494118613, -122.419300202929)"
3253212,01/09/2014 02:46:00 PM,01/10/2014 12:07:00 PM,Closed,Graffiti on Private Property,"graffiti on building 

http://twitpic.com/drqeka  ","2286, Mission Street.  http://twitpic.com/drqeka  ",9,"2286 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760463415146, -122.419297263536)"
3284227,01/18/2014 08:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2290 MISSION ST,9,"2290 MISSION ST, SAN FRANCISCO, CA, 94110","(37.76040200821, -122.419291384791)"
3284229,01/18/2014 08:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2293 MISSION ST,9,"2293 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760379630015, -122.41915047254)"
3308634,01/26/2014 04:24:00 PM,01/29/2014 09:18:00 AM,Closed,Graffiti on Private Property,Twitter resident states: graffiti 2298 Mission street ,2298 Mission/19th St,9,"2298 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760279194335, -122.419279627295)"
3257722,01/10/2014 03:25:00 PM,01/30/2014 02:59:00 PM,Closed,Request for City Services,"graffiti on red sfmta painted curb


 http://twitpic.com/drtw9m ",2300 Mission Street. ,9,"2300 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760183095679, -122.419270427397)"
3247074,01/08/2014 10:07:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2300 MISSION ST,9,"2300 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760183095679, -122.419270427397)"
3257736,01/10/2014 03:27:00 PM,,Open,Internal Service Request,"graffiti on blue mailbox 

 http://twitpic.com/drtw9q ","2301, Mission Street.  http://twitpic.com/drtw9q ",9,"2301 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760191420931, -122.41913245488)"
3257702,01/10/2014 03:23:00 PM,01/15/2014 06:17:00 AM,Closed,Graffiti on Public Property,"graffiti on light pile 

  http://twitpic.com/drtw9o ",2301 Mission Street.  ,9,"2301 MISSION ST, SAN FRANCISCO, CA, 94110","(37.760191420931, -122.41913245488)"
3263554,01/12/2014 07:01:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Graffiti on sidewalk IFO address,2344 Mission St,9,"2344 MISSION ST, SAN FRANCISCO, CA, 94110","(37.759506653516, -122.419205669597)"
3305560,01/25/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2345 MISSION ST,9,"2345 MISSION ST, SAN FRANCISCO, CA, 94110","(37.759514978694, -122.419067698329)"
3264594,01/13/2014 09:08:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2360 MISSION ST,9,"2360 MISSION ST, SAN FRANCISCO, CA, 94110","(37.759260674539, -122.419182121609)"
3269076,01/14/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2370 MISSION ST,9,"2370 MISSION ST, SAN FRANCISCO, CA, 94110","(37.759106937657, -122.41916740419)"
3293603,01/21/2014 01:54:00 PM,,Open,Request for City Services,"This property is vacant and they do not keep up withe the building. The building has graffiti all over it, pigeon dropping and debris on the roof and all over the building. Please send a blight inspector.",At 2374 Mission,9,"2374 MISSION ST, SAN FRANCISCO, CA, 94110","(37.759045442908, -122.419161517233)"
3284345,01/18/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2390 MISSION ST,9,"2390 MISSION ST, SAN FRANCISCO, CA, 94110","(37.758799463876, -122.419137969536)"
3328042,02/01/2014 10:01:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2401 MISSION ST,9,"2401 MISSION ST, SAN FRANCISCO, CA, 94110","(37.758623696881, -122.418982387443)"
3331339,02/02/2014 07:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private,2401 Mission St,9,"2401 MISSION ST, SAN FRANCISCO, CA, 94110","(37.758623696881, -122.418982387443)"
3247077,01/08/2014 10:07:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2410 MISSION ST,9,"2410 MISSION ST, SAN FRANCISCO, CA, 94110","(37.758470152226, -122.419106574469)"
3296174,01/22/2014 11:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2429 MISSION ST,9,"2429 MISSION ST, SAN FRANCISCO, CA, 94110","(37.758216883274, -122.418943778087)"
3284347,01/18/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2465 MISSION ST,9,"2465 MISSION ST, SAN FRANCISCO, CA, 94110","(37.757621708171, -122.418887293706)"
3305561,01/25/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2467 MISSION ST,9,"2467 MISSION ST, SAN FRANCISCO, CA, 94110","(37.757589516388, -122.418884238585)"
3305562,01/25/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2471 MISSION ST,9,"2471 MISSION ST, SAN FRANCISCO, CA, 94110","(37.757525132848, -122.41887812842)"
3330781,02/02/2014 02:03:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti on the building..,2494 Mission St,9,"2494 MISSION ST, SAN FRANCISCO, CA, 94110","(37.757130577706, -122.41897944118)"
3330782,02/02/2014 02:03:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti on the building..,2498 Mission St,9,"2498 MISSION ST, SAN FRANCISCO, CA, 94110","(37.757066194166, -122.418973330971)"
3269074,01/14/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2515 MISSION ST,9,"2515 MISSION ST, SAN FRANCISCO, CA, 94110","(37.756776958885, -122.418806836368)"
3299291,01/23/2014 10:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2610 MISSION ST,9,"2610 MISSION ST, SAN FRANCISCO, CA, 94110","(37.755231235679, -122.418797210516)"
3299035,01/23/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2622 MISSION ST,9,"2622 MISSION ST, SAN FRANCISCO, CA, 94110","(37.755047032384, -122.418779527119)"
3269073,01/14/2014 09:02:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2625 MISSION ST,9,"2625 MISSION ST, SAN FRANCISCO, CA, 94110","(37.755024680602, -122.418638619199)"
3314630,01/28/2014 11:34:00 AM,02/01/2014 06:21:00 AM,Closed,Graffiti on Public Property,Streetlight pole graffiti,"Reported as: 2654 Mission St, San Francisco",9,"2656 MISSION ST, SAN FRANCISCO, CA, 94110","(37.75449115, -122.419018377)"
3314633,01/28/2014 11:35:00 AM,,Open,Graffiti on Private Property,Graffiti on wall,"Reported as: 2659 Mission St, San Francisco",9,"2659 MISSION ST, SAN FRANCISCO, CA, 94110","(37.754541217, -122.418305237)"
3314617,01/28/2014 11:31:00 AM,,Open,Graffiti on Private Property,Private graffiti on tile wall,"Reported as: 2659 Mission St, San Francisco",9,"2659 MISSION ST, SAN FRANCISCO, CA, 94110","(37.754541217, -122.418305237)"
3314623,01/28/2014 11:33:00 AM,,Open,Graffiti on Private Property,Graffiti on brick wall,"Reported as: 2663 Mission St, San Francisco",9,"2663 MISSION ST, SAN FRANCISCO, CA, 94110","(37.754404069, -122.418293047)"
3336500,02/04/2014 10:35:00 AM,02/04/2014 12:42:00 PM,Closed,Internal Service Request,Graffiti on the AT&T utility box.,at 2673 Mission St.,9,"2673 MISSION ST, SAN FRANCISCO, CA, 94110","(37.754287867196, -122.418567887937)"
3336171,02/04/2014 09:22:00 AM,02/04/2014 10:37:00 AM,Closed,Graffiti on Public Property,Graffiti and trash on AT&T utility box,"Reported as: 2673 Mission St, San Francisco",9,"2673 MISSION ST, SAN FRANCISCO, CA, 94110","(37.754287867196, -122.418567887937)"
3251213,01/09/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2690 MISSION ST,9,"2690 MISSION ST, SAN FRANCISCO, CA, 94110","(37.754003213463, -122.418679322853)"
3260371,01/11/2014 01:40:00 PM,01/15/2014 06:19:00 AM,Closed,Graffiti on Public Property,"Twitter resident states: graffiti on electronic signal box at 2690, Mission Stree",IFO 2690 Mission St near 23rd St,9,"2690 MISSION ST, SAN FRANCISCO, CA, 94110","(37.754003213463, -122.418679322853)"
3260354,01/11/2014 01:34:00 PM,01/14/2014 09:05:00 AM,Closed,Graffiti on Public Property,Twitter resident states: graffiti on MTA parking meter ,IFO 2744 Mission St near 23rd St,9,"2744 MISSION ST, SAN FRANCISCO, CA, 94110","(37.753110556974, -122.418595729248)"
3260337,01/11/2014 01:29:00 PM,01/14/2014 09:04:00 AM,Closed,Graffiti on Public Property,Twitter resident states: graffiti on MTA parking meter,IFO 2744 Mission St near 24th St,9,"2744 MISSION ST, SAN FRANCISCO, CA, 94110","(37.753110556974, -122.418595729248)"
3304494,01/24/2014 05:05:00 PM,01/24/2014 05:27:00 PM,Closed,Graffiti on Public Property,Graffiti on a mail storage box. The mail storage box is outside Taqueria El Farolito on Mission Street.,"Reported as: 2780 Mission St, San Francisco",9,"2780 MISSION ST, SAN FRANCISCO, CA, 94110","(37.75255905698, -122.418544391032)"
3304505,01/24/2014 05:08:00 PM,01/24/2014 05:14:00 PM,Closed,Graffiti on Public Property,Graffiti all over a US postal mailbox. The US postal mailbox  is outside Taqueria El Farolito on Mission Street.,"Reported as: 2777 Mission St, San Francisco",9,"2783 MISSION ST, SAN FRANCISCO, CA, 94110","(37.752536515337, -122.418403559083)"
3308582,01/26/2014 04:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti on the building..,2937 Mission St,9,"2937 MISSION ST, SAN FRANCISCO, CA, 94110","(37.750043914434, -122.41816161377)"
3251217,01/09/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2960 MISSION ST,9,"2960 MISSION ST, SAN FRANCISCO, CA, 94110","(37.749667659872, -122.418264435523)"
3251209,01/09/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,2972 MISSION ST,9,"2972 MISSION ST, SAN FRANCISCO, CA, 94110","(37.749483685072, -122.418246868716)"
3317663,01/29/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,4398 MISSION ST,11,"4398 MISSION ST, SAN FRANCISCO, CA, 94112","(37.727221029489, -122.432959576696)"
3294759,01/21/2014 06:27:00 PM,01/24/2014 02:17:00 PM,Closed,Graffiti on Private Property,"IFO library on sidewalk --- 4 ft wide pink spray tag on the public sidewalk IFO Excelsior Branch Public Library, located 2 ft west of handicapped parking only sign. There were 2 previous service request regarding this same tag, both on August 27. These SR#s are 2760384 and 2760602. According to the notes from DPW it says the graffiti removal was completed on August 28th 2013. The caller reports the graffiti was never removed up to at least January 21 2014. Please find out why.",4400 missioni ifo liberary on sidewalk,11,"4420 MISSION ST, SAN FRANCISCO, CA, 94112","(37.726880368252, -122.433217179516)"
3293669,01/21/2014 02:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,4458 MISSION ST,11,"4458 MISSION ST, SAN FRANCISCO, CA, 94112","(37.726351418679, -122.433617158818)"
3316084,01/28/2014 05:10:00 PM,,Open,Graffiti on Private Property,Graffiti on the building,4488A Mission Street,11,"4488 MISSION ST, SAN FRANCISCO, CA, 94112","(37.725943662722, -122.433925490112)"
3266781,01/13/2014 03:03:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,4500 MISSION ST,11,"4500 MISSION ST, SAN FRANCISCO, CA, 94112","(37.725772468737, -122.434054939891)"
3267691,01/13/2014 05:47:00 PM,01/29/2014 05:18:00 AM,Closed,Request for City Services,Graffiti on a Newsrack(s)..    Send To: DPW - Bureau of Street Use and Mapping - G,4516 Mission St,11,"4516 MISSION ST, SAN FRANCISCO, CA, 94112","(37.725588757126, -122.434193853396)"
3336689,02/04/2014 11:05:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,4599 MISSION ST,11,"4599 MISSION ST, SAN FRANCISCO, CA, 94112","(37.724669049151, -122.434727948182)"
3336685,02/04/2014 11:05:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,4620 MISSION ST,11,"4620 MISSION ST, SAN FRANCISCO, CA, 94112","(37.724310229592, -122.435161640651)"
3240655,01/06/2014 05:57:00 PM,01/21/2014 02:23:00 PM,Closed,Graffiti on Private Property,Graffiti on feomt,"Reported as: 4731 Mission St, San Francisco",11,"4727 MISSION ST, SAN FRANCISCO, CA, 94112","(37.72261483, -122.436197261)"
3315882,01/28/2014 04:21:00 PM,,Open,SSP Graffiti on Private Property,White and red pen graffiti,,11,"4731 MISSION ST, SAN FRANCISCO, CA, 94112","(37.722590900139, -122.436295086495)"
3314157,01/28/2014 10:04:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,4731 MISSION ST,11,"4731 MISSION ST, SAN FRANCISCO, CA, 94112","(37.722590900139, -122.436295086495)"
3293666,01/21/2014 02:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5017 MISSION ST,11,"5017 MISSION ST, SAN FRANCISCO, CA, 94112","(37.718196135039, -122.439583988111)"
3293670,01/21/2014 02:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5051 MISSION ST,11,"5051 MISSION ST, SAN FRANCISCO, CA, 94112","(37.717746647158, -122.439923137121)"
3336094,02/04/2014 09:06:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5051 MISSION ST,11,"5051 MISSION ST, SAN FRANCISCO, CA, 94112","(37.717746647158, -122.439923137121)"
3326966,01/31/2014 05:37:00 PM,02/02/2014 07:19:00 AM,Closed,Graffiti on Public Property,Graffiti on the light post in front of Chevron gas station at corner of Geneva and Mission.,North corner of Mission/Geneva,11,"5082 MISSION ST, SAN FRANCISCO, CA, 94112","(37.716866578, -122.440869693)"
3313832,01/28/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5087 MISSION ST,11,"5087 MISSION ST, SAN FRANCISCO, CA, 94112","(37.717341756238, -122.440233614673)"
3293667,01/21/2014 02:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5125 MISSION ST,11,"5125 MISSION ST, SAN FRANCISCO, CA, 94112","(37.716823501746, -122.440659593596)"
3262347,01/12/2014 12:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5130 MISSION ST,11,"5130 MISSION ST, SAN FRANCISCO, CA, 94112","(37.716235129546, -122.441270192148)"
3293673,01/21/2014 02:05:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5137 MISSION ST,11,"5137 MISSION ST, SAN FRANCISCO, CA, 94112","(37.716639009523, -122.440801021988)"
3336367,02/04/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5249 MISSION ST,11,"5249 MISSION ST, SAN FRANCISCO, CA, 94112","(37.715012259976, -122.442112005583)"
3336368,02/04/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5420 MISSION ST,11,"5420 MISSION ST, SAN FRANCISCO, CA, 94112","(37.713380301266, -122.444022880698)"
3336369,02/04/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5440 MISSION ST,11,"5440 MISSION ST, SAN FRANCISCO, CA, 94112","(37.713198987373, -122.444216977631)"
3336688,02/04/2014 11:05:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5451 MISSION ST,11,"5451 MISSION ST, SAN FRANCISCO, CA, 94112","(37.713309133205, -122.443917539555)"
3336684,02/04/2014 11:05:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5533 MISSION ST,11,"5533 MISSION ST, SAN FRANCISCO, CA, 94112","(37.712212792395, -122.445089621228)"
3262348,01/12/2014 12:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,5666 MISSION ST,11,"5666 MISSION ST, SAN FRANCISCO, CA, 94112","(37.710468822917, -122.448320784706)"
3329048,02/01/2014 03:40:00 PM,02/01/2014 05:15:00 PM,Closed,Graffiti on Public Property,Gang related graffiti on the mailbox.,IFO 101 Mississippi,10,"101 MISSISSIPPI ST, SAN FRANCISCO, CA, 94107","(37.765213148472, -122.394756157611)"
3245664,01/07/2014 08:39:00 PM,,Open,Sign Repair or Replace,Graffitied sign,,7,"342 MONTEREY BLVD, SAN FRANCISCO, CA, 94131","(37.731843123, -122.443026485)"
3245551,01/07/2014 08:05:00 PM,01/07/2014 08:21:00 PM,Closed,Graffiti on Public Property,Graffiti on mailbox,"Reported as: 401-499 Monterey Blvd, San Francisco",7,"403 MONTEREY BLVD, SAN FRANCISCO, CA, 94112","(37.731389523, -122.444579672)"
3336365,02/04/2014 10:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,688 MORSE ST,11,"688 MORSE ST, SAN FRANCISCO, CA, 94112","(37.71117698375, -122.445937042712)"
3313831,01/28/2014 09:03:00 AM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,688 MORSE ST,11,"688 MORSE ST, SAN FRANCISCO, CA, 94112","(37.71117698375, -122.445937042712)"
3245876,01/07/2014 11:09:00 PM,01/10/2014 06:19:00 AM,Closed,Graffiti on Public Property,2 graffiti sticker on the north side of a metal pole. 2 and 5 ft.below the stop sign,in front of 798 naples,11,"798 NAPLES ST, SAN FRANCISCO, CA, 94112","(37.716264140339, -122.434756208649)"
3245398,01/07/2014 06:59:00 PM,,Open,Sign Repair or Replace,small graffiti sticker ,north side of a street cleaning sign IFO 856 Naples,11,"856 NAPLES ST, SAN FRANCISCO, CA, 94112","(37.715758030317, -122.435139420307)"
3330602,02/02/2014 01:02:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,444 NATOMA ST,6,"444 NATOMA ST, SAN FRANCISCO, CA, 94103","(37.781114900293, -122.406586712886)"
3243951,01/07/2014 02:04:00 PM,,Open,Graffiti on Private Property,Graffiti - Private  Private property graffiti,496 NATOMA ST,6,"496 NATOMA ST, SAN FRANCISCO, CA, 94103","(37.780267779403, -122.407655877633)"
